job_id,job_title,category,company,location,experience_required,salary_range,description,required_skills,skill_count,source,date_collected,normalized_title,raw_skills,normalized_skills
JOB_0011,Django Developer,Backend Developer,IBM Nigeria,Hybrid - Lagos,5+ years,"₦8,000,000 - ₦12,000,000 per year","Job Title: Django Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: IBM Nigeria
        
        About the Role:
        We are looking for a talented Django Developer to help us build innovative products for the African market.
        
        Required Skills:
        • API Design, Django, PostgreSQL, Linux, Git and 7 other technical skills
        
        Experience Required: 5+ years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['API Design', 'Django', 'PostgreSQL', 'Linux', 'Git', 'REST APIs', 'Docker', 'Node.js', 'Python', 'Redis', 'Teamwork', 'Communication']",12,Generated Dataset,2026-05-05,Software Developer,"['API Design', 'Django', 'PostgreSQL', 'Linux', 'Git', 'REST APIs', 'Docker', 'Node.js', 'Python', 'Redis', 'Teamwork', 'Communication']","['Api Design', 'Django', 'PostgreSQL', 'Linux', 'Git', 'Rest Apis', 'Docker', 'Node.js', 'Python', 'Redis', 'Teamwork', 'Communication']"
JOB_0012,Go Developer,Software Developer,Access Bank,"Lagos, Nigeria",1-3 years,"₦8,000,000 - ₦12,000,000 per year","Job Title: Go Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: Access Bank
        
        About the Role:
        We are looking for a talented Go Developer to help us build innovative products for the African market.
        
        Required Skills:
        • REST APIs, Data Structures, Debugging, JavaScript, Java and 6 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['REST APIs', 'Data Structures', 'Debugging', 'JavaScript', 'Java', 'Git', 'Unit Testing', 'Object-Oriented Programming', 'Algorithms', 'Teamwork', 'Communication']",11,Generated Dataset,2026-05-05,Software Developer,"['REST APIs', 'Data Structures', 'Debugging', 'JavaScript', 'Java', 'Git', 'Unit Testing', 'Object-Oriented Programming', 'Algorithms', 'Teamwork', 'Communication']","['Rest Apis', 'Data Structures', 'Debugging', 'JavaScript', 'Java', 'Git', 'Unit Testing', 'Object-Oriented Programming', 'Algorithms', 'Teamwork', 'Communication']"
JOB_0013,QA Engineer,QA Engineer,Ingressive Capital,"Lagos, Nigeria",3-5 years,"₦8,000,000 - ₦12,000,000 per year","Job Title: QA Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: Ingressive Capital
        
        About the Role:
        We are looking for a talented QA Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • Selenium, Test Planning, CI/CD, Manual Testing, JIRA and 6 other technical skills
        
        Experience Required: 3-5 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Selenium', 'Test Planning', 'CI/CD', 'Manual Testing', 'JIRA', 'Regression Testing', 'Python', 'API Testing', 'Postman', 'Teamwork', 'Communication']",11,Generated Dataset,2026-05-05,QA Engineer,"['Selenium', 'Test Planning', 'CI/CD', 'Manual Testing', 'JIRA', 'Regression Testing', 'Python', 'API Testing', 'Postman', 'Teamwork', 'Communication']","['Selenium', 'Test Planning', 'Ci/Cd', 'Manual Testing', 'Jira', 'Regression Testing', 'Python', 'Api Testing', 'Postman', 'Teamwork', 'Communication']"
JOB_0014,MEAN Stack Developer,Full Stack Developer,Bamboo,"Lagos, Nigeria",1-3 years,"₦12,000,000 - ₦18,000,000 per year","Bamboo is seeking an experienced MEAN Stack Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in SQL, MongoDB, Python, Node.js, HTML/CSS and 9 other technical skills
        • 1-3 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['SQL', 'MongoDB', 'Python', 'Node.js', 'HTML/CSS', 'REST APIs', 'JavaScript', 'TypeScript', 'React', 'Express.js', 'Git', 'Docker', 'Teamwork', 'Communication']",13,Generated Dataset,2026-05-05,Software Developer,"['SQL', 'MongoDB', 'Python', 'Node.js', 'HTML/CSS', 'REST APIs', 'JavaScript', 'TypeScript', 'React', 'Express.js', 'Git', 'Docker', 'Teamwork', 'Communication']","['SQL', 'MongoDB', 'Python', 'Node.js', 'HTML/CSS', 'Rest Apis', 'JavaScript', 'TypeScript', 'React', 'Git', 'Docker', 'Teamwork', 'Communication']"
JOB_0015,JavaScript Developer,Software Developer,Kuda Bank,"Lagos, Nigeria",2-4 years,"₦12,000,000 - ₦18,000,000 per year","Kuda Bank is seeking an experienced JavaScript Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Git, Object-Oriented Programming, REST APIs, Python, SQL and 3 other technical skills
        • 2-4 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Git', 'Object-Oriented Programming', 'REST APIs', 'Python', 'SQL', 'Data Structures', 'Problem Solving', 'Communication']",8,Generated Dataset,2026-05-05,JavaScript Developer,"['Git', 'Object-Oriented Programming', 'REST APIs', 'Python', 'SQL', 'Data Structures', 'Problem Solving', 'Communication']","['Git', 'Object-Oriented Programming', 'Rest Apis', 'Python', 'SQL', 'Data Structures', 'Problem Solving', 'Communication']"
JOB_0016,Business Intelligence Analyst,Data Analyst,Moni,"Abuja, Nigeria",3-5 years,"₦8,000,000 - ₦12,000,000 per year","Job Title: Business Intelligence Analyst
        Location: Lagos, Nigeria (Hybrid)
        Company: Moni
        
        About the Role:
        We are looking for a talented Business Intelligence Analyst to help us build innovative products for the African market.
        
        Required Skills:
        • Data Cleaning, SQL, Looker, Excel, Business Intelligence and 3 other technical skills
        
        Experience Required: 3-5 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Data Cleaning', 'SQL', 'Looker', 'Excel', 'Business Intelligence', 'Statistics', 'Communication', 'Teamwork']",8,Generated Dataset,2026-05-05,Data Analyst,"['Data Cleaning', 'SQL', 'Looker', 'Excel', 'Business Intelligence', 'Statistics', 'Communication', 'Teamwork']","['Data Cleaning', 'SQL', 'Looker', 'Excel', 'Business Intelligence', 'Statistics', 'Communication', 'Teamwork']"
JOB_0017,Content Developer,Technical Writer,TalentQL,"Lagos, Nigeria",1-3 years,"₦12,000,000 - ₦18,000,000 per year","TalentQL is seeking an experienced Content Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in API Documentation, Technical Writing, Communication, Research, MadCap Flare and 3 other technical skills
        • 1-3 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['API Documentation', 'Technical Writing', 'Communication', 'Research', 'MadCap Flare', 'Markdown', 'Confluence', 'Problem Solving']",8,Generated Dataset,2026-05-05,Software Developer,"['API Documentation', 'Technical Writing', 'Communication', 'Research', 'MadCap Flare', 'Markdown', 'Confluence', 'Problem Solving']","['Api Documentation', 'Technical Writing', 'Communication', 'Research', 'Madcap Flare', 'Markdown', 'Confluence', 'Problem Solving']"
JOB_0018,Cross-Platform Developer,Mobile Developer,PwC Nigeria,Hybrid - Lagos,5+ years,Competitive salary based on experience,"PwC Nigeria is seeking an experienced Cross-Platform Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in React Native, Swift, App Store Deployment, Kotlin, Dart and 7 other technical skills
        • 5+ years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦12,000,000 - ₦18,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['React Native', 'Swift', 'App Store Deployment', 'Kotlin', 'Dart', 'Firebase', 'REST APIs', 'Mobile UI', 'Android', 'Git', 'Teamwork', 'Communication']",12,Generated Dataset,2026-05-05,Software Developer,"['React Native', 'Swift', 'App Store Deployment', 'Kotlin', 'Dart', 'Firebase', 'REST APIs', 'Mobile UI', 'Android', 'Git', 'Teamwork', 'Communication']","['React Native', 'Swift', 'App Store Deployment', 'Kotlin', 'Dart', 'Firebase', 'Rest Apis', 'Mobile Ui', 'Android', 'Git', 'Teamwork', 'Communication']"
JOB_0019,API Developer,Backend Developer,TeamApt,"Lagos, Nigeria",2-4 years,"₦5,000,000 - ₦8,000,000 per year","TeamApt is seeking an experienced API Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in REST APIs, Node.js, Django, MongoDB, Docker and 3 other technical skills
        • 2-4 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦8,000,000 - ₦12,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['REST APIs', 'Node.js', 'Django', 'MongoDB', 'Docker', 'Linux', 'Problem Solving', 'Communication']",8,Generated Dataset,2026-05-05,Software Developer,"['REST APIs', 'Node.js', 'Django', 'MongoDB', 'Docker', 'Linux', 'Problem Solving', 'Communication']","['Rest Apis', 'Node.js', 'Django', 'MongoDB', 'Docker', 'Linux', 'Problem Solving', 'Communication']"
JOB_0020,Go Developer,Software Developer,Kuda Bank,"Abuja, Nigeria",1-3 years,Competitive salary based on experience,"Job Title: Go Developer
        Location: Lagos, Nigeria (Hybrid)
        Company: Kuda Bank
        
        About the Role:
        We are looking for a talented Go Developer to help us build innovative products for the African market.
        
        Required Skills:
        • Debugging, JavaScript, Java, Object-Oriented Programming, Unit Testing and 4 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Debugging', 'JavaScript', 'Java', 'Object-Oriented Programming', 'Unit Testing', 'Data Structures', 'Python', 'Problem Solving', 'Communication']",9,Generated Dataset,2026-05-05,Software Developer,"['Debugging', 'JavaScript', 'Java', 'Object-Oriented Programming', 'Unit Testing', 'Data Structures', 'Python', 'Problem Solving', 'Communication']","['Debugging', 'JavaScript', 'Java', 'Object-Oriented Programming', 'Unit Testing', 'Data Structures', 'Python', 'Problem Solving', 'Communication']"
JOB_0021,JavaScript Developer,Software Developer,Moni,Remote (Nigeria),2-4 years,"₦5,000,000 - ₦8,000,000 per year","Moni is seeking an experienced JavaScript Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Algorithms, Object-Oriented Programming, Data Structures, Linux, Git and 8 other technical skills
        • 2-4 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • Competitive salary based on experience
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Algorithms', 'Object-Oriented Programming', 'Data Structures', 'Linux', 'Git', 'Debugging', 'Unit Testing', 'Python', 'SQL', 'REST APIs', 'JavaScript', 'Problem Solving', 'Communication']",13,Generated Dataset,2026-05-05,JavaScript Developer,"['Algorithms', 'Object-Oriented Programming', 'Data Structures', 'Linux', 'Git', 'Debugging', 'Unit Testing', 'Python', 'SQL', 'REST APIs', 'JavaScript', 'Problem Solving', 'Communication']","['Algorithms', 'Object-Oriented Programming', 'Data Structures', 'Linux', 'Git', 'Debugging', 'Unit Testing', 'Python', 'SQL', 'Rest Apis', 'JavaScript', 'Problem Solving', 'Communication']"
JOB_0022,Data Pipeline Engineer,Data Engineer,Bamboo,"Kano, Nigeria",3-5 years,"₦12,000,000 - ₦18,000,000 per year","Bamboo is seeking an experienced Data Pipeline Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in AWS, SQL, Scala, Spark, Big Data and 8 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦3,000,000 - ₦5,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['AWS', 'SQL', 'Scala', 'Spark', 'Big Data', 'Data Warehousing', 'Python', 'ETL', 'Kafka', 'Hadoop', 'Airflow', 'Communication', 'Teamwork']",13,Generated Dataset,2026-05-05,Software Developer,"['AWS', 'SQL', 'Scala', 'Spark', 'Big Data', 'Data Warehousing', 'Python', 'ETL', 'Kafka', 'Hadoop', 'Airflow', 'Communication', 'Teamwork']","['AWS', 'SQL', 'Scala', 'Spark', 'Big Data', 'Data Warehousing', 'Python', 'Etl', 'Kafka', 'Hadoop', 'Machine Learning', 'Communication', 'Teamwork']"
JOB_0023,Technical Product Manager,Product Manager,Carbon,Hybrid - Lagos,1-3 years,"₦12,000,000 - ₦18,000,000 per year","Carbon is seeking an experienced Technical Product Manager to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Data Analysis, Roadmapping, Market Research, JIRA, Stakeholder Management and 7 other technical skills
        • 1-3 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦3,000,000 - ₦5,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Data Analysis', 'Roadmapping', 'Market Research', 'JIRA', 'Stakeholder Management', 'MVP', 'Product Strategy', 'User Research', 'Agile', 'Scrum', 'Problem Solving', 'Communication']",12,Generated Dataset,2026-05-05,Product Manager,"['Data Analysis', 'Roadmapping', 'Market Research', 'JIRA', 'Stakeholder Management', 'MVP', 'Product Strategy', 'User Research', 'Agile', 'Scrum', 'Problem Solving', 'Communication']","['Data Science', 'Roadmapping', 'Market Research', 'Jira', 'Stakeholder Management', 'Mvp', 'Product Strategy', 'User Research', 'Agile', 'Scrum', 'Problem Solving', 'Communication']"
JOB_0024,Site Reliability Engineer,DevOps Engineer,Paystack,"Lagos, Nigeria",1-3 years,"₦12,000,000 - ₦18,000,000 per year","Job Title: Site Reliability Engineer
        Location: Lagos, Nigeria (Hybrid)
        Company: Paystack
        
        About the Role:
        We are looking for a talented Site Reliability Engineer to help us build innovative products for the African market.
        
        Required Skills:
        • Terraform, Git, Ansible, AWS, Grafana and 4 other technical skills
        
        Experience Required: 1-3 years
        
        What You'll Do:
        • Build scalable and reliable software solutions
        • Work with product managers and designers to define requirements
        • Write clean, maintainable, and well-documented code
        • Troubleshoot and debug production issues
        
        What We Offer:
        • ['₦3,000,000 - ₦5,000,000 per year', '₦5,000,000 - ₦8,000,000 per year', '₦8,000,000 - ₦12,000,000 per year', '₦12,000,000 - ₦18,000,000 per year', 'Competitive salary based on experience']
        • Health insurance
        • Learning and development opportunities
        • Modern office with great amenities","['Terraform', 'Git', 'Ansible', 'AWS', 'Grafana', 'Jenkins', 'Linux', 'Problem Solving', 'Teamwork']",9,Generated Dataset,2026-05-05,Software Developer,"['Terraform', 'Git', 'Ansible', 'AWS', 'Grafana', 'Jenkins', 'Linux', 'Problem Solving', 'Teamwork']","['Terraform', 'Git', 'Ansible', 'AWS', 'Grafana', 'Jenkins', 'Linux', 'Problem Solving', 'Teamwork']"
JOB_0025,Big Data Engineer,Data Engineer,Access Bank,"Lagos, Nigeria",0-2 years,Competitive salary based on experience,"Access Bank is seeking an experienced Big Data Engineer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Scala, ETL, Spark, Python, Kafka and 8 other technical skills
        • 0-2 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Scala', 'ETL', 'Spark', 'Python', 'Kafka', 'Data Warehousing', 'AWS', 'Hadoop', 'Airflow', 'Big Data', 'SQL', 'Problem Solving', 'Communication']",13,Generated Dataset,2026-05-05,Data Engineer,"['Scala', 'ETL', 'Spark', 'Python', 'Kafka', 'Data Warehousing', 'AWS', 'Hadoop', 'Airflow', 'Big Data', 'SQL', 'Problem Solving', 'Communication']","['Scala', 'Etl', 'Spark', 'Python', 'Kafka', 'Data Warehousing', 'AWS', 'Hadoop', 'Machine Learning', 'Big Data', 'SQL', 'Problem Solving', 'Communication']"
JOB_0026,API Developer,Backend Developer,Techstars Lagos,"Lagos, Nigeria",3-5 years,"₦3,000,000 - ₦5,000,000 per year","Techstars Lagos is seeking an experienced API Developer to join our growing technology team in Lagos, Nigeria.
        
        Requirements:
        • Strong proficiency in Linux, Django, API Design, MongoDB, REST APIs and 7 other technical skills
        • 3-5 years of relevant experience
        • Bachelor's degree in Computer Science, Engineering, or related field
        • Strong problem-solving and analytical skills
        • Excellent communication and collaboration abilities
        
        Responsibilities:
        • Design, develop, and maintain high-quality software solutions
        • Collaborate with cross-functional teams to deliver projects on time
        • Participate in code reviews and technical discussions
        • Mentor junior developers and contribute to team growth
        • Stay current with emerging technologies and best practices
        
        Benefits:
        • ₦5,000,000 - ₦8,000,000 per year
        • Health insurance and wellness benefits
        • Flexible work arrangements
        • Professional development budget
        • Annual team retreats and events","['Linux', 'Django', 'API Design', 'MongoDB', 'REST APIs', 'Git', 'Python', 'SQL', 'Redis', 'PostgreSQL', 'Teamwork', 'Problem Solving']",12,Generated Dataset,2026-05-05,Software Developer,"['Linux', 'Django', 'API Design', 'MongoDB', 'REST APIs', 'Git', 'Python', 'SQL', 'Redis', 'PostgreSQL', 'Teamwork', 'Problem Solving']","['Linux', 'Django', 'Api Design', 'MongoDB', 'Rest Apis', 'Git', 'Python', 'SQL', 'Redis', 'PostgreSQL', 'Teamwork', 'Problem Solving']"
